"Id" "date" "ff" "t" "td" "hu" "dd" "precip" "ws_arome" "p3031_arome" "u10_arome" "v10_arome" "t2m_arome" "d2m_arome" "r_arome" "tp_arome" "msl_arome" "rain" "rain_class"
"465" "22092001_621" "2017-09-13" 5.40291666666667 285.652916666667 284.727916666667 94.2083333333333 263.625 10.5 5.34147514583333 251.444313333333 5.02143790833333 1.61444926041667 286.232241666667 284.876785416667 91.5733373333334 87.923825603 100690.8 1 "low_rain"
"466" "22092001_17" "2016-01-18" 4.92333333333333 275.0775 274.777916666667 97.8541666666667 166.791666666667 1.2 4.85738413333333 156.373575166667 -1.83627862875 4.33707322108333 276.15918625 275.913889166667 98.28984175 59.6908418 100709.42 0 "no_rain"
"467" "22092001_251" "2016-09-08" 4.49416666666667 289.752916666667 284.65375 74.2833333333333 256.958333333333 0 4.4742144375 255.4721375 3.9554417125 0.914673993333333 290.3895375 283.74151625 67.306319125 0.45191225207 101122.72 0 "no_rain"
"468" "22092001_454" "2017-03-30" 4.83333333333333 286.982916666667 280.580416666667 67.1625 185.583333333333 0 4.32239934583333 175.312861666667 -0.440113101416667 4.2568809 286.229405833333 280.440612916667 69.1910379583333 0 101452.92 1.2 "low_rain"
"469" "22092001_5" "2016-01-06" 4.92916666666667 279.827083333333 278.734583333333 92.7666666666667 235.208333333333 12.9 5.2144256875 237.16424625 2.53459394233333 2.41553096708333 280.1986175 278.895748333333 91.4820812916667 60.998616094 98862.92 8.3 "high_rain"
"470" "22092001_642" "2017-10-04" 1.46083333333333 284.365 280.189583333333 77.8791666666667 264.5 0 1.17447816541667 217.017470258333 0.618652961008333 -0.594065546325 282.745527916667 280.104385416667 84.6031482083333 0 102513.48 0.2 "low_rain"
"471" "22092001_320" "2016-11-16" 4.83458333333333 283.6675 283.385 98.2166666666667 253.333333333333 1 4.49323598333333 244.997615833333 4.0365617 1.88675206833333 283.991752916667 283.580232083333 97.3212695416666 13.121410139 101811.64 11.9 "high_rain"
"472" "22092001_315" "2016-11-11" 2.9575 280.895833333333 278.525 85.6458333333333 258.833333333333 0 2.42574744166667 256.117330833333 1.4187512325 0.29007550375 280.957516666667 278.90876125 87.2264000416667 0.00900917688 101880.62 7.6 "high_rain"
"473" "22092001_152" "2016-06-01" 5.21333333333333 284.600833333333 284.358333333333 98.5916666666667 70.5833333333333 2 4.30543935416667 54.1156281333333 -0.636450314166667 -4.1882641125 285.469784583333 284.6736225 95.0237015 8.658013324 101988.6 0.4 "low_rain"
"475" "22092001_529" "2017-06-13" 2.87125 287.32625 283.78875 81.0375 59.125 0.4 2.6756181125 47.864985375 -1.86904377875 -1.63687614375 287.388079166667 283.3405825 78.5751949166667 0.0042836874 101676.336 0 "no_rain"
"476" "22092001_100" "2016-04-10" 5.87666666666667 280.077083333333 277.500833333333 84.2791666666667 158.916666666667 2 5.22752348333333 153.505997916667 -2.3305852695 4.47838969583333 280.081243333333 278.336681666667 88.99336775 26.504282377 99631.016 0.2 "low_rain"
"477" "22092001_1" "2016-01-02" 8.05208333333333 280.203333333333 278.50125 89.0791666666667 240.333333333333 11.5 8.30241682916667 238.028899166667 6.27724430833333 4.20423828604167 280.522218333333 278.38199875 86.37987825 284.83316076 99694.94 23.2 "high_rain"
"478" "22092001_364" "2016-12-30" 2.0325 277.262083333333 276.272083333333 93.6666666666667 104.5 0.2 1.419175975 72.9813126291667 -0.352385915833333 -1.27687527833333 275.356127083333 275.265000833333 99.3702805 3.7438268185 103536.11 0.2 "low_rain"
"479" "22092001_25" "2016-01-26" 7.95708333333333 281.515833333333 280.050416666667 90.8708333333334 216.75 0.8 7.88888142916667 209.812099583333 3.99264433541667 6.74698437916667 281.600266666667 280.287840416667 91.78834625 9.047908356 101898.64 26.2 "high_rain"
"480" "22092001_629" "2017-09-21" 4.0475 284.66875 283.335833333333 91.9666666666667 257.916666666667 0.2 3.9151185625 250.898311666667 1.72245431666667 1.39497499458333 284.417647916667 283.15815625 92.260604 22.07340239228 101505.3 0 "no_rain"
"482" "22092001_360" "2016-12-26" 3.31833333333333 280.834166666667 279.612083333333 92.3083333333333 183.666666666667 1.2 3.39817289708333 201.701796666667 1.20205147458333 -1.63121352666667 280.40870125 278.1564125 85.9355008333333 10.33718264374 102963.945 0.2 "low_rain"
"483" "22092001_322" "2016-11-18" 4.98166666666667 278.17875 276.312916666667 87.9166666666666 248.375 1.2 5.36313522083333 249.60190125 4.73528200833333 1.58442846583333 278.194118333333 275.892913333333 85.5916124166666 57.0437820174 100069.21 21.4 "high_rain"
"484" "22092001_144" "2016-05-24" 4.4737037037037 283.596984126984 280.162275132275 80.6460317460317 65.7037037037037 0 3.8580358625 79.6514895 -3.31343732458333 -1.12747903291667 284.15137125 279.514212916667 74.5964409583333 0.1255058 101396.81 0 "no_rain"
"485" "22092001_511" "2017-05-26" 4.00458333333333 295.270416666667 286.895 60.2208333333333 144.916666666667 0 3.50313825833333 149.855717833333 -1.53135739875 2.6273046625 294.515857083333 287.437170416667 64.78187425 0 100981.336 0 "no_rain"
"486" "22092001_60" "2016-03-01" 6.05041666666667 281.168333333333 280.01375 92.5208333333333 244.458333333333 3.8 5.62985243333333 241.80096 4.77306391666667 2.59104507 280.9233275 279.830468333333 92.904418875 26.8866136407 101498.29 7.6 "high_rain"
"487" "22092001_286" "2016-10-13" 4.53708333333333 280.9125 277.892083333333 82.6166666666666 64.2916666666667 0.2 3.85627324166667 40.8489651166667 -2.5749601975 -2.76285750833333 281.684646666667 279.0962425 84.41218575 0 100572.516 0.6 "low_rain"
"488" "22092001_91" "2016-04-01" 4.22041666666667 279.8125 275.972916666667 78.875 209.375 0 3.5572522875 214.120402916667 1.30751792325 2.95814340833333 278.383034166667 275.173385833333 80.9418379583333 0 101640.72 0 "no_rain"
"489" "22092001_357" "2016-12-23" 5.28333333333333 280.490416666667 280.397916666667 99.3708333333333 218.75 4.2 5.01698127083333 208.105006666667 2.2776925475 4.1517228125 280.369218333333 280.075202916667 98.0785644166667 8.307638068 102878.375 0.2 "low_rain"
"490" "22092001_728" "2017-12-29" 6.7025 281.397916666667 280.037083333333 91.4791666666667 238.916666666667 9.5 6.2583912 233.928935833333 4.65038179333333 2.70426255125 281.267795833333 279.679078333333 90.1040705 98.153771788 100176.46 12.1 "high_rain"
"491" "22092001_348" "2016-12-14" 4.58708333333333 279.972083333333 279.604166666667 97.4958333333333 172.5 0.2 4.33866319583333 172.909115 -0.526977387708333 4.266859175 279.89956125 279.03463 94.2488599583333 0 101596.75 0.2 "low_rain"
"492" "22092001_548" "2017-07-02" 3.60166666666667 289.199583333333 286.2325 83.7208333333333 302.5 0 2.708446 290.163239583333 2.42325409166667 -0.806098453125 288.14677 286.462951666667 90.0373230416667 2.1143212057 102294.586 0 "no_rain"
"493" "22092001_279" "2016-10-06" 4.82666666666667 281.792083333333 276.687916666667 71.8708333333333 72.125 0 4.03033632916667 66.746649875 -3.57433613333333 -1.66784139041667 282.323439166667 275.422719583333 63.268078 0 101782.73 0 "no_rain"
"494" "22092001_154" "2016-06-03" 3.66833333333333 284.152916666667 283.472083333333 95.8041666666667 56.5416666666667 0.2 2.91229906666667 54.17421575 -2.32637854791667 -1.64815866041667 285.173285416667 283.355265416667 88.8876126666667 3.5592669896 101466.19 0.4 "low_rain"
"495" "22092001_139" "2016-05-19" 4.46122222222222 283.633888888889 282.279222222222 91.5972222222222 253.005555555556 0.2 4.4084147875 261.158934583333 3.900501225 0.79238236375 285.281894583333 281.907980416667 80.6732865416667 0.26121479631 101317.836 0.6 "low_rain"
"496" "22092001_517" "2017-06-01" 2.04875 291.510833333333 286.27 74.4791666666667 172.833333333333 0.2 2.23640297083333 143.4919750625 -0.166620991416667 0.649580340416667 290.8459375 286.546050416667 77.9076279166667 0 101806.71 0.2 "low_rain"
"497" "22092001_574" "2017-07-28" 5.64208333333333 289.294583333333 286.289166666667 83.2 223.916666666667 0.8 5.471585325 223.122091666667 3.60707759166667 4.0314240125 289.035448333333 286.26088625 84.0165980833333 7.7455789626 101252.22 4.2 "high_rain"
"498" "22092001_723" "2017-12-24" 4.52958333333333 280.83375 280.427916666667 97.1916666666667 217.666666666667 0.4 3.3709115875 215.600565 1.88583999166667 2.7406825875 281.390009166667 280.804525833333 96.1397077083333 3.8132372025 102457.79 13.1 "high_rain"
"499" "22092001_187" "2016-07-06" 2.69833333333333 287.226666666667 282.804166666667 77.3583333333333 185.041666666667 0.2 2.28678234791667 102.226654252083 -0.515327338041667 -2.03414056875 286.830765 283.316040416667 80.5533759166667 0 102267.055 0.2 "low_rain"
"500" "22092001_237" "2016-08-25" 2.27583333333333 293.56125 289.961666666667 82.0541666666667 155.166666666667 0.2 1.92145647083333 134.3678915625 -0.0751754448208333 -0.843337317083333 292.474611666667 288.85834625 81.7548983333333 0.375813256 101416.14 0 "no_rain"
"501" "22092001_240" "2016-08-28" 4.925 289.49375 287.455416666667 88.0625 250.5 0.6 5.07289817916667 243.43402375 3.95744881666667 2.38861500416667 290.033032083333 286.829232916667 81.7793755833333 5.060392599 101542.49 0 "no_rain"
"502" "22092001_542" "2017-06-26" 2.44458333333333 289.005 286.9375 88.2833333333333 85.8333333333333 0.2 2.36183693333333 37.0452328125 -1.2409257025 -1.88814060258333 290.132555 286.671202916667 81.1313607916667 1.638499884 101014.71 1.8 "low_rain"
"503" "22092001_10" "2016-01-11" 7.0775 278.524166666667 277.119583333333 90.7333333333333 247.708333333333 11.4 6.0019128375 247.040775 4.9574471 2.06773060125 278.237320833333 276.552979583333 88.94163225 207.9647608 98275.21 6.4 "high_rain"
"504" "22092001_515" "2017-05-30" 2.13916666666667 287.709583333333 284.390833333333 81.1041666666667 219.416666666667 0 2.23255975958333 251.263987125 1.50962151625 -0.559689777416667 287.671320416667 284.7818475 83.3016626666667 2.968703512 101633.17 0 "no_rain"
"505" "22092001_216" "2016-08-04" 3.50875 288.297916666667 286.057916666667 87.1833333333333 279.375 1.6 3.5575915625 268.558405416667 3.23029538333333 0.0712519254166666 288.312785 285.66012625 84.82390675 14.6343582498 101414.695 0 "no_rain"
"506" "22092001_346" "2016-12-12" 3.84125 283.9175 283.79875 99.2625 203.416666666667 1.2 3.65932290833333 202.7666175 1.31454757825 3.27352942916667 284.023969583333 283.728865 98.08108525 72.900448769 102159.484 0 "no_rain"
"507" "22092001_640" "2017-10-02" 4.15875 288.460833333333 286.660416666667 89.9833333333333 248.166666666667 3.6 3.5205957375 266.563840833333 3.18219615 0.357968088958333 287.61302 285.831415833333 89.6541920416667 12.887748192 101835.945 0 "no_rain"
"508" "22092001_572" "2017-07-26" 4.07083333333333 289.2775 288.539166666667 95.4291666666666 242.041666666667 8.9 4.11475307916667 237.781954583333 3.30036829166667 2.28236086395833 289.24880125 288.407162083333 94.9271515 37.11660754 101104.79 0 "no_rain"
"509" "22092001_582" "2017-08-05" 4.24708333333333 287.37 283.19625 77.8125 303.916666666667 0.2 3.9963387125 300.621291666667 3.2684420125 -2.17280460916667 287.472280416667 282.625019166667 74.2190144166667 0 101739.164 0.2 "low_rain"
"510" "22092001_50" "2016-02-20" 7.595 282.525 281.99625 96.5541666666667 260.875 0.6 6.0461888 252.222358333333 5.71429168333333 1.77516766208333 282.488155 282.075356666667 97.2731799583333 5.8988789948 101745.53 0.4 "low_rain"
"511" "22092001_525" "2017-06-09" 4.15333333333333 287.785833333333 283.22375 75.6666666666667 234.458333333333 0.2 4.08644107916667 227.89870125 3.03581166666667 2.5045758125 287.511149583333 282.732402916667 74.7814830416666 0 101189.88 0 "no_rain"
"512" "22092001_395" "2017-01-30" 4.94666666666667 283.63125 283.45375 98.8833333333333 225.875 3.6 4.82430480833333 213.174167916667 2.63565254791667 3.88388899583333 283.3063725 283.142225416667 98.9346475 13.0787511876 101067.05 4 "high_rain"
"513" "22092001_552" "2017-07-06" 2.575 295.226666666667 289.3875 71.3708333333334 221.25 0 2.1954843475 213.1660950875 0.430600802166667 -1.18469997958333 294.501292083333 289.024293333333 72.8413115416667 0 101329.555 0.2 "low_rain"
"515" "22092001_460" "2017-04-05" 3.73583333333333 281.5175 279.44625 87.4875 144.458333333333 0 3.539558725 71.6783922458333 -0.72699346139375 -3.41265316666667 282.031467083333 279.819803333333 86.9380154166666 0.40947002803 102963.1 0.2 "low_rain"
"516" "22092001_193" "2016-07-12" 3.51208333333333 286.465833333333 283.57 83.75 293.291666666667 3 2.99854017916667 284.292455416667 2.65543747083333 -0.816179235416667 285.796245416667 283.2146875 84.8019493333333 95.149995498 101511.37 0.2 "low_rain"
"517" "22092001_399" "2017-02-03" 6.49916666666666 279.034583333333 278.102916666667 93.7583333333333 201.916666666667 14.9 6.29023795 193.248330416667 0.977843970833334 5.07103792083333 279.239170416667 277.596175416667 89.2412187083333 125.0039071 98821.25 11.9 "high_rain"
"518" "22092001_263" "2016-09-20" 1.65791666666667 288.01625 286.391666666667 90.725 84.625 0 1.62166892458333 117.975367958333 -1.01131228404167 -0.960929988916667 288.028743333333 286.24829875 90.1878081666667 10.808075183 101813.89 0.2 "low_rain"
"519" "22092001_124" "2016-05-04" 3.24125 284.49625 277.89125 67.2625 118.708333333333 0 2.73030997083333 115.112595291667 -2.06245114583333 1.39040997708333 283.623815416667 278.20818875 71.1198091666667 0 102127.39 0 "no_rain"
"520" "22092001_555" "2017-07-09" 3.22041666666667 290.615833333333 287.250833333333 82.1291666666667 275.916666666667 0.2 3.1992396375 214.2549276425 0.655634448708333 -2.919425475 291.0776425 286.713864583333 77.9593171666667 0.1850414617 101229.93 0.4 "low_rain"
"521" "22092001_670" "2017-11-01" 3.275 281.6175 278.17375 79.5916666666667 183.291666666667 0 3.03224825083333 179.03439375 -0.752322077416667 2.79947656 282.027675833333 277.96591125 76.5175625416667 0 101668.125 0 "no_rain"
"522" "22092001_564" "2017-07-18" 3.50958333333333 293.887916666667 289.6125 78.9166666666667 101.5 0.6 3.13531140416667 97.4238714583333 -2.06667868791667 0.582770677083333 295.25790125 289.616799583333 73.9561783333333 0.232873361 100568.22 2.2 "high_rain"
"523" "22092001_349" "2016-12-15" 4.08083333333333 281.982083333333 281.820833333333 98.9166666666666 177.333333333333 0.2 3.6206250125 173.22768875 -0.4309817205 3.47858209583333 281.671239583333 281.296969583333 97.55659975 8.721026679 101586.27 0.2 "low_rain"
"524" "22092001_428" "2017-03-04" 4.935 278.3725 276.687916666667 89.2458333333333 252.583333333333 2.8 4.50439818333333 237.852184583333 3.65516435833333 2.05506951625 278.61483125 276.48884375 86.6453434166667 8.3889840659 99277.28 7.1 "high_rain"
"525" "22092001_257" "2016-09-14" 4.02583333333333 289.78 286.064583333333 80.475 157.75 0.2 4.05836585416667 155.187480333333 -1.65464592208333 3.2340522525 289.393267083333 286.33450125 83.1778440833333 1.252660432 100436.055 3.6 "high_rain"
"526" "22092001_414" "2017-02-18" 3.16166666666667 280.988333333333 277.111666666667 77.9416666666667 169.458333333333 0 2.40487514375 176.487241666667 -0.670289861916667 2.03178773333333 279.73656 277.55976875 86.5347744166667 0 102278.516 0.2 "low_rain"
"527" "22092001_729" "2017-12-30" 9.49791666666667 285.282083333333 284.42125 94.6208333333334 252.791666666667 12.1 9.1713952625 239.48915125 7.6738158375 4.51864049583333 285.133191666667 284.7044025 97.2200198333333 106.5853005 100082.45 6.8 "high_rain"
"528" "22092001_588" "2017-08-11" 3.50791666666667 287.22 283.84 81.3833333333333 272.5 0.2 2.86047525 285.913300833333 2.58202352083333 -0.652128016666666 287.508784583333 283.84168375 79.9052590416667 0.0386896062 102186.46 0.8 "low_rain"
"529" "22092001_153" "2016-06-02" 4.84291666666667 284.200416666667 283.970416666667 98.6583333333333 34.2916666666667 0.4 4.03669495 27.1994895833333 -1.83921603041667 -3.53914060833333 285.283980416667 283.957669166667 91.9319293333333 12.92741048 101774.37 0.2 "low_rain"
"530" "22092001_488" "2017-05-03" 3.8525 282.12375 280.350833333333 89.3791666666667 32.9166666666667 0.2 3.30083454583333 51.4565149875 -1.34977177704167 -2.94719195416667 282.469336666667 280.1815525 86.6305965 9.7576322796 101938.03 0 "no_rain"
"531" "22092001_659" "2017-10-21" 6.68791666666667 283.336666666667 280.742083333333 84.1916666666667 243.208333333333 4.9 8.20965762916667 243.408949166667 7.01160100416667 3.49991752458333 284.68296125 281.139312083333 79.14867 46.26190992 100736.87 1 "low_rain"
"532" "22092001_84" "2016-03-25" 4.02375 282.555 278.968333333333 80.625 241.416666666667 1.8 4.00655756833333 264.555069583333 2.1184684375 0.700320915 282.07224625 279.376345416667 84.1702627916667 41.9525457 101385.04 13.7 "high_rain"
"533" "22092001_449" "2017-03-25" 7.80875 281.259166666667 279.175 87.3333333333333 39.4583333333333 0 6.42730498333333 37.4490681666667 -3.846817875 -5.11151309166667 281.261106666667 279.333822083333 88.2453189583334 0.2357783106 101758.25 0.2 "low_rain"
"534" "22092001_440" "2017-03-16" 2.80833333333333 282.866666666667 280.613333333333 88.3791666666667 184.791666666667 0.4 2.2152201625 92.7795815208333 -0.763893964166667 -0.772161130833333 282.21912625 280.789348333333 91.6118467083333 1.714359465 102088.35 0 "no_rain"
"535" "22092001_534" "2017-06-18" 3.69458333333333 293.198333333333 286.88125 68.3291666666667 51.875 0 3.2133160125 42.2418977958333 -2.02772110229167 -2.15107816291667 293.058472083333 286.500336666667 67.1826590416667 0 101893.65 0 "no_rain"
"536" "22092001_53" "2016-02-23" 2.34583333333333 278.737083333333 275.923333333333 83.4208333333333 180.375 3.8 2.5528256 197.7183463125 -0.38347960275 -1.93238131083333 279.23422375 276.590300833333 83.9551184583333 82.45062262 101453.22 8.7 "high_rain"
"537" "22092001_613" "2017-09-05" 5.32291666666667 288.276666666667 286.736666666667 90.7458333333333 248.791666666667 1 4.7213266625 244.137640416667 3.35437755 1.95701987208333 288.926462083333 286.8943925 87.9756354583333 6.8426328381 101632.305 0 "no_rain"
"538" "22092001_532" "2017-06-16" 3.23291666666667 288.87125 283.166666666667 71.625 253.208333333333 0.2 2.872934275 203.644435930203 0.7530853057475 -2.34369560125 288.709713333333 283.296955416667 72.43398675 0.0574159854 102525.766 0.2 "low_rain"
"539" "22092001_278" "2016-10-05" 2.90916666666667 285.584166666667 282.509166666667 82.5791666666667 99.4583333333333 0.8 2.12156874875 113.54769475 -1.64403386375 0.227482872625 285.794730833333 282.759800416667 82.3733281666667 70.824597352 102021.96 0 "no_rain"
"540" "22092001_276" "2016-10-03" 3.86916666666667 285.719166666667 280.302083333333 72.0083333333333 135.666666666667 5.1 3.21361607916667 138.070593958333 -2.27576195420833 1.92524886458333 284.332534166667 278.662578333333 70.2329523333333 0 102387.59 0.6 "low_rain"
"541" "22092001_221" "2016-08-09" 3.99125 286.84 282.505416666667 77.2416666666667 281.958333333333 0 3.73173870833333 282.797974658333 0.843292635833333 -3.49492130833333 287.107015 282.037206666667 73.2463224166667 0 102684.69 0 "no_rain"
"542" "22092001_423" "2017-02-27" 7.55166666666667 278.629166666667 277.404166666667 91.8333333333333 236.416666666667 12.1 7.02130952916667 231.686137083333 5.05117075833333 4.19888218541667 279.118913333333 276.6136575 84.3099357916667 177.83346586 99306.57 7.4 "high_rain"
"543" "22092001_296" "2016-10-23" 3.98791666666667 280.193333333333 279.85375 97.6833333333333 119.666666666667 14.9 3.68439202083333 106.218492333333 -3.235361475 0.39023048375 280.560060416667 279.625914583333 93.9571826666667 77.86858916 100186.17 7.1 "high_rain"
"544" "22092001_86" "2016-03-27" 8.59416666666667 279.9325 278.289583333333 89.4458333333333 214.75 28 8.19237169166667 214.023777083333 4.05265531666667 6.81503759583333 280.235689166667 278.1640775 86.803917 278.008461564 99223.984 11.8 "high_rain"
"545" "22092001_325" "2016-11-21" 7.10625 281.635 280.826666666667 94.6916666666667 199.166666666667 14.7 6.98370632916667 188.198969583333 1.09455105029167 6.53658955416667 282.26942125 280.7452925 90.2906308333333 384.065718164 98371.63 0 "no_rain"
"546" "22092001_223" "2016-08-11" 3.55333333333333 289.075833333333 284.355416666667 76.9916666666667 296.75 0 2.95111420833333 296.08945 2.6090117125 -1.28791376583333 289.312790833333 284.676554583333 76.2506557083333 0 102681 0.2 "low_rain"
"547" "22092001_493" "2017-05-08" 3.97416666666667 283.357083333333 280.980416666667 85.7 123.916666666667 0.2 3.424075475 95.6281750125 -1.54264843708333 -2.77217926666667 283.369236666667 281.054345416667 86.1680101666667 1.08534240463 102422.18 24.6 "high_rain"
"549" "22092001_241" "2016-08-29" 3.80666666666667 289.579166666667 285.849166666667 80.6291666666667 313.458333333333 0 3.18693233333333 321.624190833333 1.9279249075 -2.40217443958333 289.753755416667 285.670544583333 78.8386644583334 0.08760088614 102147.52 0.4 "low_rain"
"550" "22092001_504" "2017-05-19" 2.46916666666667 281.529166666667 279.204166666667 86.1291666666667 244.083333333333 8.1 2.41858570833333 262.50061 1.93729037333333 0.1388547004375 281.799455 279.6733575 87.348416625 35.9724435579 101420.04 0.2 "low_rain"
"551" "22092001_526" "2017-06-10" 5.64583333333333 289.849166666667 286.237916666667 80.3125 208.958333333333 0 5.0413505625 197.464524166667 1.52167874166667 4.79186182083333 289.819886666667 285.95031625 79.3461126666667 0 101734.695 0 "no_rain"
"552" "22092001_287" "2016-10-14" 2.00208333333333 282.059166666667 279.72625 86.25 198.125 0.6 1.90660398 217.1135845 0.344477814125 0.855477166666667 282.053100833333 278.651806666667 80.534727 0.41622403 100270.04 5.2 "high_rain"
"553" "22092001_235" "2016-08-23" 3.36625 296.359166666667 287.039583333333 59.0625 199.208333333333 0 3.33242606666667 167.755930175 -0.395083225833333 1.93672404541667 295.253235416667 287.480943333333 63.7491102916667 0 101852 2.2 "high_rain"
"554" "22092001_502" "2017-05-17" 2.57833333333333 286.24375 285.6225 96.0958333333333 236.416666666667 19 2.40035924416667 287.043330833333 1.32910531583333 -1.585713267125 285.842411666667 284.950544166667 94.3362135416667 134.5989875103 101690.84 6.5 "high_rain"
"555" "22092001_104" "2016-04-14" 5.17458333333333 281.74875 280.57875 92.5291666666667 179.625 2.2 5.06349631666667 179.962866666667 0.1990659675 4.38367000416667 282.115220833333 280.647191666667 90.7380674166667 38.3928830534 100361.24 1 "low_rain"
"556" "22092001_282" "2016-10-09" 2.26416666666667 283.242916666667 281.841666666667 91.3083333333333 151.625 0.8 2.51309908791667 161.4147286375 -0.347382622166667 -2.28598189498333 282.841810833333 281.334500416667 90.6283196666667 44.47099396 102636.62 0.2 "low_rain"
"557" "22092001_294" "2016-10-21" 1.93833333333333 282.142083333333 280.455416666667 89.7166666666666 87.25 0.4 1.84256607083333 94.9704580958333 -0.755452717208333 -1.4242061575 282.408128333333 280.640950833333 89.1098185 40.549890915 101730.055 0.4 "low_rain"
"558" "22092001_164" "2016-06-13" 3.71291666666667 286.377916666667 285.147916666667 92.3166666666667 250.583333333333 3.8 3.82137422916667 251.552586666667 3.2963464875 0.573734099583333 286.3370775 284.4762 88.6129075416666 21.8195329691 100561.69 6.6 "high_rain"
"559" "22092001_90" "2016-03-31" 5.0875 279.677916666667 275.8725 78.4875 301.791666666667 0 4.32734254583333 287.480477333333 0.633793829916667 -4.17552765833333 278.882505 276.435122083333 85.1496535 12.43252743 101227.695 0 "no_rain"
"560" "22092001_689" "2017-11-20" 5.10583333333333 282.05375 280.868333333333 92.525 215.375 0 4.63516159166667 210.756685416667 2.25837851666667 4.01305155 281.246560833333 280.52818125 95.3892242916667 0.47820112904 101886.07 0 "no_rain"
"561" "22092001_252" "2016-09-09" 5.21916666666667 291.000416666667 287.385416666667 80.95 207.375 0 5.09258875833333 203.397765833333 2.03585176666667 4.65205729166667 290.557034166667 286.638200833333 79.417433875 0 101562.97 6.1 "high_rain"
"562" "22092001_77" "2016-03-18" 4.96125 278.035416666667 275.989166666667 87.2791666666667 38.5833333333333 0 3.64746936666667 32.1141389208333 -2.03537667520833 -2.8907806625 278.114688333333 276.232414583333 88.329864375 1.01551584347 102218.36 0 "no_rain"
"563" "22092001_586" "2017-08-09" 4.435 284.980833333333 283.84125 92.7833333333333 306.875 6.6 3.48516125416667 285.54102375 1.446001165625 -2.50828918333333 285.3364725 284.473554166667 94.519581625 142.440566035 101522.22 0 "no_rain"
"564" "22092001_76" "2016-03-17" 4.15583333333333 277.855833333333 274.8425 81.7541666666667 39.2083333333333 0 3.62133595833333 50.096426975 -2.77451433333333 -2.11479913875 277.903010416667 275.061448333333 82.603675625 0 102495.73 0 "no_rain"
"565" "22092001_125" "2016-05-05" 3.55875 287.137916666667 278.438333333333 57.1333333333333 88.9583333333333 0 2.690432725 106.347800791667 -2.52752264583333 0.771981118416667 286.543717083333 279.420730833333 63.2602995 0 101263.67 0 "no_rain"
"566" "22092001_113" "2016-04-23" 4.33833333333333 279.65375 277.04875 84.375 120.458333333333 0.2 3.5640622375 118.186730458333 -0.944726467166667 -3.15399055 279.678487916667 277.96600375 89.2154369166667 17.2686732591 101702.38 0 "no_rain"
"567" "22092001_593" "2017-08-16" 4.03791666666667 289.61 284.9475 76.6666666666667 202.666666666667 2.2 3.69213339583333 206.144949583333 1.192248525 3.33585261708333 288.827818333333 284.497509583333 77.6345489583333 0.458090241 101663.29 4.4 "high_rain"
"569" "22092001_148" "2016-05-28" 3.12 286.489583333333 283.355 83.8791666666667 42.375 0.2 2.61693224416667 33.8671665 -1.40866321458333 -2.14102832916667 286.438000833333 282.896232083333 81.57614625 1.045607799 101101.22 0.2 "low_rain"
"570" "22092001_178" "2016-06-27" 3.35375 288.294166666667 285.71375 85.7875 291.916666666667 1 3.21792751416667 286.74351875 2.568342425 -0.907095206666667 288.022691666667 285.135011666667 83.9249267083333 4.37844699537 102135.29 1 "low_rain"
"571" "22092001_354" "2016-12-20" 3.41875 277.466666666667 277.465 99.9833333333333 188.333333333333 6.6 2.92842956083333 208.209759166667 1.06821611891667 2.40773773166667 277.626185833333 276.711872916667 93.89246575 13.70210102 102029.07 12.5 "high_rain"
"572" "22092001_524" "2017-06-08" 5.54 287.759583333333 285.092916666667 84.5208333333333 218.166666666667 0.2 5.24297772916667 212.991358333333 2.5295117625 4.41546520833333 288.22683375 285.419490833333 83.8873077083333 0.570861966 101020.234 0.2 "low_rain"
"573" "22092001_277" "2016-10-04" 4.6 286.126666666667 280.190833333333 67.8375 132.625 0.6 4.6377807 119.321895875 -3.9728831125 2.32831410833333 286.648715833333 279.11532 60.7505172083333 0 102201.055 0.8 "low_rain"
"574" "22092001_70" "2016-03-11" 1.9125 278.5675 276.497916666667 87.0291666666667 283.666666666667 0 2.11237938333333 194.751681625 -0.110877750958333 -1.98019985416667 277.79293875 276.134651666667 89.4082072916667 0.951741884 102572.664 0 "no_rain"
"575" "22092001_628" "2017-09-20" 3.96708333333333 285.15375 282.921666666667 87.3083333333333 199.75 0 3.6191735375 202.700745416667 1.26159707583333 3.3093871875 285.094790416667 282.872465416667 87.1231510833333 1.225601075 101667.43 0.2 "low_rain"
"576" "22092001_94" "2016-04-04" 4.30541666666667 281.830833333333 278.71125 82.2 226.541666666667 4 4.5584035625 214.432257083333 1.9781508475 3.45564397625 281.214587916667 278.199052083333 82.6034 34.893515466 99918.086 0 "no_rain"
"577" "22092001_531" "2017-06-15" 3.49625 288.585416666667 284.092916666667 75.4916666666667 284.5 0 3.2983826625 285.37612 2.87692048583333 -0.802801591125 289.557564583333 283.937733333333 70.15803675 0 101583.76 0.2 "low_rain"
"578" "22092001_499" "2017-05-14" 4.245 285.86375 280.560416666667 72.7625 223.541666666667 0.2 3.898608075 217.315792916667 2.11036281791667 2.9274428625 285.467485833333 280.327560833333 73.0988182916667 4.676156419 101356.016 0 "no_rain"
